subject,stimulus,response,goodness,reactionTime
experimentMFC_4,s7_t2_r2,in,4,5.4235546999998405
experimentMFC_4,s4_t2_r2,in,3,1.9441971999999623
experimentMFC_4,s5_t2_r2,in,2,0.7037096999999903
experimentMFC_4,s9_t2_r2,in,6,0.1009841000000051
experimentMFC_4,s6_t2_r2,in,5,0.2821868999999424
experimentMFC_4,s10_t2_r2,in,5,-0.0936346000000867
experimentMFC_4,s3_t2_r2,in,4,-0.1468703000000459
experimentMFC_4,s1_t2_r2,in,4,0.3031109000000924
experimentMFC_4,s2_t2_r2,in,5,-0.1386688000000049
experimentMFC_4,s8_t2_r2,in,4,11.76663099999996
experimentMFC_4,s6_t2_r2,in,5,4.121042700000089
experimentMFC_4,s7_t2_r2,in,6,0.1276201999999102
experimentMFC_4,s5_t2_r2,in,2,0.3346124000004238
experimentMFC_4,s2_t2_r2,in,4,0.0881107999998676
experimentMFC_4,s3_t2_r2,in,3,0.0605836999998246
experimentMFC_4,s10_t2_r2,in,5,-0.2372749000001022
experimentMFC_4,s4_t2_r2,in,3,-0.2086162000000513
experimentMFC_4,s8_t2_r2,in,5,1.8013655999998264
experimentMFC_4,s9_t2_r2,in,5,2.653806999999688
experimentMFC_4,s1_t2_r2,in,4,0.923344199999974
experimentMFC_4,s7_t2_r2,in,3,-0.1981620000001385
experimentMFC_4,s3_t2_r2,in,3,-0.2574620000000323
experimentMFC_4,s8_t2_r2,in,4,0.4034516000001531
experimentMFC_4,s1_t2_r2,in,4,-0.2459998999997878
experimentMFC_4,s10_t2_r2,in,5,-0.2732499999997344
experimentMFC_4,s5_t2_r2,in,2,-0.2671404000002439
experimentMFC_4,s4_t2_r2,in,3,-0.1772303999996438
experimentMFC_4,s9_t2_r2,in,4,0.5727535999999418
experimentMFC_4,s6_t2_r2,in,4,0.0018646000003172
experimentMFC_4,s2_t2_r2,in,5,2.243237399999998
