subject,stimulus,response,goodness,reactionTime
experimentMFC_1,s1_t2_r2,comp,4,9.639911699996446
experimentMFC_1,s9_t2_r2,comp,4,4.807838600005198
experimentMFC_1,s8_t2_r2,comp,5,3.578725499995926
experimentMFC_1,s4_t2_r2,comp,3,3.6115738000007696
experimentMFC_1,s5_t2_r2,comp,3,7.959947800001828
experimentMFC_1,s2_t2_r2,comp,5,3.3033580999981496
experimentMFC_1,s7_t2_r2,comp,5,4.509141500006081
experimentMFC_1,s6_t2_r2,comp,4,3.497466400003759
experimentMFC_1,s3_t2_r2,comp,4,4.618070700002136
experimentMFC_1,s10_t2_r2,comp,3,5.061744200000248
experimentMFC_1,s1_t2_r2,comp,3,14.473224800000024
experimentMFC_1,s3_t2_r2,comp,3,3.983044200002041
experimentMFC_1,s10_t2_r2,comp,4,0.3134018999990076
experimentMFC_1,s2_t2_r2,comp,5,2.8423915000021225
experimentMFC_1,s6_t2_r2,comp,4,2.8386372000022675
experimentMFC_1,s4_t2_r2,comp,2,1.6870772000038414
experimentMFC_1,s5_t2_r2,comp,2,6.664203899999848
experimentMFC_1,s8_t2_r2,comp,4,3.4685224999993807
experimentMFC_1,s9_t2_r2,comp,3,3.182742999997572
experimentMFC_1,s7_t2_r2,comp,4,3.0335692999942694
experimentMFC_1,s2_t2_r2,comp,6,2.3173520999989705
experimentMFC_1,s1_t2_r2,comp,4,6.692509300002712
experimentMFC_1,s7_t2_r2,comp,4,2.696177300000272
experimentMFC_1,s6_t2_r2,comp,3,3.4011105000026878
experimentMFC_1,s3_t2_r2,comp,4,3.8391529000000446
experimentMFC_1,s8_t2_r2,comp,4,2.8596821000028285
experimentMFC_1,s9_t2_r2,comp,3,2.2745073000041884
experimentMFC_1,s5_t2_r2,comp,2,2.557709699998668
experimentMFC_1,s10_t2_r2,comp,3,2.483883799999603
experimentMFC_1,s4_t2_r2,comp,3,1.6621349999986703
