subject,stimulus,response,goodness,reactionTime
experimentMFC_1,s8_t2_r2,comp,6,6.317407700000331
experimentMFC_1,s6_t2_r2,comp,6,-0.330905700000585
experimentMFC_1,s2_t2_r2,comp,6,-0.4247033000001465
experimentMFC_1,s5_t2_r2,comp,5,-0.4243884999996226
experimentMFC_1,s3_t2_r2,comp,6,-0.4085621999993236
experimentMFC_1,s7_t2_r2,comp,4,-0.3882573999999295
experimentMFC_1,s1_t2_r2,comp,6,-0.4781808999996428
experimentMFC_1,s4_t2_r2,comp,5,-0.4344341000005443
experimentMFC_1,s9_t2_r2,comp,6,-0.4203412999995635
experimentMFC_1,s10_t2_r2,comp,6,-0.4002765000004729
experimentMFC_1,s3_t2_r2,comp,6,-0.2864155999996001
experimentMFC_1,s6_t2_r2,comp,6,-0.4480973999998241
experimentMFC_1,s9_t2_r2,comp,5,-0.0851253000000724
experimentMFC_1,s8_t2_r2,comp,6,-0.0608646999999109
experimentMFC_1,s4_t2_r2,comp,5,-0.1073249000000942
experimentMFC_1,s5_t2_r2,comp,6,-0.3673077000003104
experimentMFC_1,s10_t2_r2,comp,6,-0.0754212000001643
experimentMFC_1,s7_t2_r2,comp,5,-0.4312390000004598
experimentMFC_1,s2_t2_r2,comp,6,-0.4071352000000843
experimentMFC_1,s1_t2_r2,comp,5,-0.4142737000001943
experimentMFC_1,s10_t2_r2,comp,6,-0.2217233000001215
experimentMFC_1,s6_t2_r2,comp,6,-0.4187855000000127
experimentMFC_1,s2_t2_r2,comp,6,-0.3407305999999153
experimentMFC_1,s9_t2_r2,comp,6,-0.4047964999999749
experimentMFC_1,s7_t2_r2,comp,6,-0.2602085999997143
experimentMFC_1,s5_t2_r2,comp,6,-0.3197474999997212
experimentMFC_1,s4_t2_r2,comp,6,0.2205773999994562
experimentMFC_1,s8_t2_r2,comp,6,-0.4302920999998605
experimentMFC_1,s1_t2_r2,comp,5,-0.2124721000000136
experimentMFC_1,s3_t2_r2,comp,6,-0.4723520999996253
