subject,stimulus,response,goodness,reactionTime
experimentMFC_1,s7_t2_r2,comp,2,0.3195400999393314
experimentMFC_1,s4_t2_r2,comp,3,-0.2375971998553723
experimentMFC_1,s10_t2_r2,comp,2,-0.2699980998877436
experimentMFC_1,s3_t2_r2,comp,2,0.2005551001057028
experimentMFC_1,s1_t2_r2,comp,2,0.1957400999963283
experimentMFC_1,s5_t2_r2,comp,2,-0.1442416999489069
experimentMFC_1,s2_t2_r2,comp,5,-0.2226334000006318
experimentMFC_1,s8_t2_r2,comp,2,-0.0333281999919563
experimentMFC_1,s9_t2_r2,comp,2,-0.2892295999918133
experimentMFC_1,s6_t2_r2,comp,2,-0.2256575999781489
experimentMFC_1,s10_t2_r2,comp,3,-0.109807200031355
experimentMFC_1,s4_t2_r2,comp,5,0.2959618999157101
experimentMFC_1,s5_t2_r2,comp,2,-0.2102000000886619
experimentMFC_1,s1_t2_r2,comp,2,-0.0978608001023531
experimentMFC_1,s9_t2_r2,comp,2,-0.2863729000091553
experimentMFC_1,s6_t2_r2,comp,2,-0.1084818998351693
experimentMFC_1,s7_t2_r2,comp,2,-0.2526845999527722
experimentMFC_1,s3_t2_r2,comp,2,-0.4077020001132041
experimentMFC_1,s2_t2_r2,comp,6,-0.2674102000892162
experimentMFC_1,s8_t2_r2,comp,2,-0.2044076998718083
experimentMFC_1,s4_t2_r2,comp,4,-0.2404236001893878
experimentMFC_1,s9_t2_r2,comp,2,-0.1551799001172185
experimentMFC_1,s7_t2_r2,comp,2,-0.1734287000726908
experimentMFC_1,s10_t2_r2,comp,2,-0.2704994999803602
experimentMFC_1,s5_t2_r2,comp,2,-0.22678709984757
experimentMFC_1,s1_t2_r2,comp,2,-0.2703138999640941
experimentMFC_1,s6_t2_r2,comp,3,-0.3621962000615895
experimentMFC_1,s2_t2_r2,comp,3,-0.2883278999943286
experimentMFC_1,s3_t2_r2,comp,3,-0.2658379999920726
experimentMFC_1,s8_t2_r2,comp,2,1.779092299984768
