subject,stimulus,response,goodness,reactionTime
experimentMFC_4,s3_t2_r2,in,1,5.346962581999833
experimentMFC_4,s5_t2_r2,in,2,1.5279876890126616
experimentMFC_4,s1_t2_r2,in,5,0.6147671660000924
experimentMFC_4,s6_t2_r2,in,1,0.4152635970094707
experimentMFC_4,s4_t2_r2,in,3,0.0155078780080657
experimentMFC_4,s7_t2_r2,in,2,1.5762393709737808
experimentMFC_4,s2_t2_r2,in,5,0.094926108024083
experimentMFC_4,s8_t2_r2,in,2,0.1569726860034279
experimentMFC_4,s9_t2_r2,in,4,-0.0944535360031295
experimentMFC_4,s10_t2_r2,in,2,0.2454885829938575
experimentMFC_4,s2_t2_r2,in,5,-0.2268815099960193
experimentMFC_4,s3_t2_r2,in,1,1.1733071740018204
experimentMFC_4,s5_t2_r2,in,2,0.3159489139798097
experimentMFC_4,s9_t2_r2,in,5,-0.1133200089971069
experimentMFC_4,s1_t2_r2,in,5,-0.220269767974969
experimentMFC_4,s8_t2_r2,in,2,0.7235825959942304
experimentMFC_4,s6_t2_r2,in,1,0.002856489008991
experimentMFC_4,s4_t2_r2,in,3,0.1807544449984561
experimentMFC_4,s7_t2_r2,in,1,-0.0145795170101337
experimentMFC_4,s10_t2_r2,in,2,0.1519699229975231
experimentMFC_4,s5_t2_r2,in,2,0.0636585790198296
experimentMFC_4,s2_t2_r2,in,5,0.0453158559976145
experimentMFC_4,s6_t2_r2,in,2,-0.0005746509996242
experimentMFC_4,s1_t2_r2,in,5,-0.1433324209938291
experimentMFC_4,s8_t2_r2,in,2,0.1380572300113272
experimentMFC_4,s9_t2_r2,in,5,-0.2350168699922505
experimentMFC_4,s7_t2_r2,in,2,0.0029838569753337
experimentMFC_4,s10_t2_r2,in,2,0.1169706099899485
experimentMFC_4,s4_t2_r2,in,2,0.4803841139946598
experimentMFC_4,s3_t2_r2,in,1,-0.064125710981898
