subject,stimulus,response,goodness,reactionTime
experimentMFC_1,s6_t1_r2,comp,4,0.4444732000119984
experimentMFC_1,s5_t1_r2,comp,4,8.885087599977851
experimentMFC_1,s3_t1_r2,comp,2,3.81438670004718
experimentMFC_1,s8_t1_r2,comp,6,4.151620799908415
experimentMFC_1,s1_t1_r2,comp,4,4.639301600167528
experimentMFC_1,s4_t1_r2,comp,3,4.217813099967316
experimentMFC_1,s7_t1_r2,comp,5,3.55224490002729
experimentMFC_1,s9_t1_r2,comp,5,3.8269561000633994
experimentMFC_1,s2_t1_r2,comp,6,5.824480300070718
experimentMFC_1,s10_t1_r2,comp,5,4.075428099837154
experimentMFC_1,s2_t1_r2,comp,6,6.153493899852037
experimentMFC_1,s4_t1_r2,comp,4,9.37863799999468
experimentMFC_1,s10_t1_r2,comp,3,4.924669000087306
experimentMFC_1,s3_t1_r2,comp,3,3.559355600038544
experimentMFC_1,s1_t1_r2,comp,3,6.469102000119165
experimentMFC_1,s7_t1_r2,comp,4,5.006372000090778
experimentMFC_1,s9_t1_r2,comp,5,2.9415390000212938
experimentMFC_1,s5_t1_r2,comp,4,7.810959900030866
experimentMFC_1,s8_t1_r2,comp,5,3.0446174000389874
experimentMFC_1,s6_t1_r2,comp,4,4.5883830999955535
experimentMFC_1,s10_t1_r2,comp,3,4.159724800148979
experimentMFC_1,s7_t1_r2,comp,3,4.068437000038102
experimentMFC_1,s3_t1_r2,comp,2,3.256739200092852
experimentMFC_1,s4_t1_r2,comp,4,0.3198826999869197
experimentMFC_1,s9_t1_r2,comp,5,4.7307245999109
experimentMFC_1,s5_t1_r2,comp,4,8.22363659995608
experimentMFC_1,s2_t1_r2,comp,6,5.313712200149894
experimentMFC_1,s8_t1_r2,comp,6,3.363860399927944
experimentMFC_1,s1_t1_r2,comp,3,4.182401800062507
experimentMFC_1,s6_t1_r2,comp,5,3.9274755001533777
