subject,stimulus,response,goodness,reactionTime
experimentMFC_3,s2_t1_r2,ac,6,3.605325199954677
experimentMFC_3,s3_t1_r2,ac,1,2.55418669997016
experimentMFC_3,s5_t1_r2,ac,2,7.236061899980996
experimentMFC_3,s6_t1_r2,ac,3,3.658079000015277
experimentMFC_3,s8_t1_r2,ac,7,3.7153725000098343
experimentMFC_3,s1_t1_r2,ac,7,3.777091299998574
experimentMFC_3,s10_t1_r2,ac,3,3.128139199980069
experimentMFC_3,s9_t1_r2,ac,4,5.396023800014518
experimentMFC_3,s7_t1_r2,ac,5,4.240842100000009
experimentMFC_3,s4_t1_r2,ac,3,2.983708399988245
experimentMFC_3,s2_t1_r2,ac,6,1.8351419999962677
experimentMFC_3,s1_t1_r2,ac,6,2.981889799993951
experimentMFC_3,s6_t1_r2,ac,3,4.0507553000352345
experimentMFC_3,s5_t1_r2,ac,3,2.657477100030519
experimentMFC_3,s10_t1_r2,ac,3,3.824304200010374
experimentMFC_3,s7_t1_r2,ac,4,3.065991699986625
experimentMFC_3,s8_t1_r2,ac,6,2.8010988000314683
experimentMFC_3,s3_t1_r2,ac,3,2.9974683000473306
experimentMFC_3,s4_t1_r2,ac,1,2.705249599996023
experimentMFC_3,s9_t1_r2,ac,4,2.944182700011879
experimentMFC_3,s10_t1_r2,ac,4,4.030868000001647
experimentMFC_3,s8_t1_r2,ac,6,2.676228200027253
experimentMFC_3,s5_t1_r2,ac,4,2.10986279998906
experimentMFC_3,s9_t1_r2,ac,5,2.9242897999938577
experimentMFC_3,s2_t1_r2,ac,6,2.6000136000220664
experimentMFC_3,s1_t1_r2,ac,6,2.3103247999679297
experimentMFC_3,s3_t1_r2,ac,2,1.5538882000255398
experimentMFC_3,s6_t1_r2,ac,3,3.051211600017268
experimentMFC_3,s4_t1_r2,ac,2,4.104056400014088
experimentMFC_3,s7_t1_r2,ac,4,1.424438400019426
