subject,stimulus,response,goodness,reactionTime
experimentMFC_1,s6_t1_r2,comp,4,4.789329800001724
experimentMFC_1,s1_t1_r2,comp,5,-0.3349259999995411
experimentMFC_1,s8_t1_r2,comp,4,-0.3020065000018803
experimentMFC_1,s7_t1_r2,comp,4,-0.4540555999992648
experimentMFC_1,s2_t1_r2,comp,5,-0.4864766999999119
experimentMFC_1,s5_t1_r2,comp,3,-0.2918845999993209
experimentMFC_1,s9_t1_r2,comp,5,-0.4084617999978945
experimentMFC_1,s3_t1_r2,comp,5,-0.3616057999970508
experimentMFC_1,s10_t1_r2,comp,5,-0.0336074000006192
experimentMFC_1,s4_t1_r2,comp,5,-0.4414232999988599
experimentMFC_1,s9_t1_r2,comp,5,-0.3965009999992617
experimentMFC_1,s7_t1_r2,comp,3,-0.4236959000008937
experimentMFC_1,s2_t1_r2,comp,5,-0.467929999998887
experimentMFC_1,s6_t1_r2,comp,5,-0.3771348999980546
experimentMFC_1,s1_t1_r2,comp,4,4.199182199998177
experimentMFC_1,s10_t1_r2,comp,5,2.10080200000084
experimentMFC_1,s5_t1_r2,comp,5,-0.239613100002316
experimentMFC_1,s3_t1_r2,comp,5,-0.3749096999999892
experimentMFC_1,s4_t1_r2,comp,5,0.1683521999984805
experimentMFC_1,s8_t1_r2,comp,5,-0.4415034999983618
experimentMFC_1,s2_t1_r2,comp,5,-0.223543600000994
experimentMFC_1,s10_t1_r2,comp,5,-0.2834151999995811
experimentMFC_1,s5_t1_r2,comp,5,-0.4573960000016086
experimentMFC_1,s3_t1_r2,comp,5,-0.1280562000029022
experimentMFC_1,s7_t1_r2,comp,3,-0.3867981000003055
experimentMFC_1,s6_t1_r2,comp,5,-0.4719413999991957
experimentMFC_1,s1_t1_r2,comp,4,3.4063615999984904
experimentMFC_1,s4_t1_r2,comp,5,-0.3471000999998068
experimentMFC_1,s9_t1_r2,comp,5,-0.4541819000005489
experimentMFC_1,s8_t1_r2,comp,5,-0.2057141000004776
