subject,stimulus,response,goodness,reactionTime
experimentMFC_3,s3_t1_r2,ac,3,9.100889599999846
experimentMFC_3,s9_t1_r2,ac,2,3.143573199999992
experimentMFC_3,s6_t1_r2,ac,1,4.328990400000293
experimentMFC_3,s8_t1_r2,ac,2,3.375683300000219
experimentMFC_3,s5_t1_r2,ac,2,4.98178340000004
experimentMFC_3,s4_t1_r2,ac,3,3.2347389000001385
experimentMFC_3,s1_t1_r2,ac,2,3.5398121000002902
experimentMFC_3,s10_t1_r2,ac,2,3.111565299999711
experimentMFC_3,s2_t1_r2,ac,4,3.3792026999999507
experimentMFC_3,s7_t1_r2,ac,2,2.8356331999998474
experimentMFC_3,s5_t1_r2,ac,2,1.542391399999815
experimentMFC_3,s4_t1_r2,ac,3,1.380170999999791
experimentMFC_3,s8_t1_r2,ac,3,2.410289599999942
experimentMFC_3,s10_t1_r2,ac,2,2.6094732000001386
experimentMFC_3,s3_t1_r2,ac,1,2.3690965999999207
experimentMFC_3,s7_t1_r2,ac,1,2.719335299999784
experimentMFC_3,s9_t1_r2,ac,2,2.9082839000002423
experimentMFC_3,s6_t1_r2,ac,2,3.469478800000161
experimentMFC_3,s2_t1_r2,ac,3,3.144485799999984
experimentMFC_3,s1_t1_r2,ac,3,3.1396458999997776
experimentMFC_3,s6_t1_r2,ac,1,2.468997599999966
experimentMFC_3,s8_t1_r2,ac,2,2.426109600000018
experimentMFC_3,s1_t1_r2,ac,3,2.791709799999808
experimentMFC_3,s9_t1_r2,ac,2,3.3337493000003637
experimentMFC_3,s2_t1_r2,ac,4,3.399122599999828
experimentMFC_3,s5_t1_r2,ac,2,2.061025299999983
experimentMFC_3,s7_t1_r2,ac,2,2.559969999999794
experimentMFC_3,s3_t1_r2,ac,1,3.352911200000108
experimentMFC_3,s4_t1_r2,ac,3,1.2306547000002863
experimentMFC_3,s10_t1_r2,ac,2,1.0780973000000813
