subject,stimulus,response,goodness,reactionTime
experimentMFC_3,s7_t1_r2,ac,2,0.9583246998954564
experimentMFC_3,s8_t1_r2,ac,6,0.5258734000381082
experimentMFC_3,s9_t1_r2,ac,5,0.966876900056377
experimentMFC_3,s10_t1_r2,ac,2,2.134517499944195
experimentMFC_3,s6_t1_r2,ac,4,0.5283154998905957
experimentMFC_3,s3_t1_r2,ac,2,1.841365900123492
experimentMFC_3,s4_t1_r2,ac,1,1.3609199000056833
experimentMFC_3,s5_t1_r2,ac,3,2.0065725999884307
experimentMFC_3,s1_t1_r2,ac,3,3.071114599937573
experimentMFC_3,s2_t1_r2,ac,6,0.4307508000638336
experimentMFC_3,s1_t1_r2,ac,3,0.4420795999467373
experimentMFC_3,s8_t1_r2,ac,5,0.6132914999034256
experimentMFC_3,s10_t1_r2,ac,2,2.721740799956024
experimentMFC_3,s6_t1_r2,ac,4,3.808832400012762
experimentMFC_3,s5_t1_r2,ac,3,10.193962699966503
experimentMFC_3,s4_t1_r2,ac,1,2.277395999990404
experimentMFC_3,s9_t1_r2,ac,4,1.4932470000348983
experimentMFC_3,s2_t1_r2,ac,6,0.7513655999209732
experimentMFC_3,s3_t1_r2,ac,1,0.8073561999481171
experimentMFC_3,s7_t1_r2,ac,2,0.2586936999578029
experimentMFC_3,s3_t1_r2,ac,1,0.3274099000263959
experimentMFC_3,s8_t1_r2,ac,5,2.876393400132656
experimentMFC_3,s10_t1_r2,ac,2,0.6120972000062466
experimentMFC_3,s9_t1_r2,ac,4,0.4848022998776287
experimentMFC_3,s2_t1_r2,ac,6,1.4683626999612898
experimentMFC_3,s6_t1_r2,ac,3,1.724467399995774
experimentMFC_3,s7_t1_r2,ac,2,0.4046328999102115
experimentMFC_3,s5_t1_r2,ac,3,0.5270068999379873
experimentMFC_3,s1_t1_r2,ac,2,0.6779555999673903
experimentMFC_3,s4_t1_r2,ac,1,0.8921656000893563
