subject,stimulus,response,goodness,reactionTime
experimentMFC_1,s3_t1_r2,comp,1,25.13028291601222
experimentMFC_1,s9_t1_r2,comp,2,16.56254287494812
experimentMFC_1,s8_t1_r2,comp,5,4.638057958101854
experimentMFC_1,s4_t1_r2,comp,1,4.253974374965765
experimentMFC_1,s5_t1_r2,comp,1,11.615037458948793
experimentMFC_1,s2_t1_r2,comp,5,8.660676250001416
experimentMFC_1,s6_t1_r2,comp,1,4.815413457923569
experimentMFC_1,s10_t1_r2,comp,2,4.158388833049685
experimentMFC_1,s7_t1_r2,comp,1,4.698179458966479
experimentMFC_1,s1_t1_r2,comp,2,4.246981000062078
experimentMFC_1,s10_t1_r2,comp,2,6.000208249897696
experimentMFC_1,s9_t1_r2,comp,4,4.5010405839420855
experimentMFC_1,s3_t1_r2,comp,1,4.479741499992088
experimentMFC_1,s1_t1_r2,comp,2,5.309582416899502
experimentMFC_1,s4_t1_r2,comp,2,4.119144708965905
experimentMFC_1,s8_t1_r2,comp,6,4.332744583953172
experimentMFC_1,s5_t1_r2,comp,2,8.296246625017375
experimentMFC_1,s7_t1_r2,comp,1,0.2822563330410048
experimentMFC_1,s2_t1_r2,comp,5,4.468556290958077
experimentMFC_1,s6_t1_r2,comp,2,5.531147166970186
experimentMFC_1,s3_t1_r2,comp,1,3.965737249935046
experimentMFC_1,s8_t1_r2,comp,5,3.619425875018351
experimentMFC_1,s1_t1_r2,comp,2,6.599448042106815
experimentMFC_1,s5_t1_r2,comp,1,3.192320915986784
experimentMFC_1,s7_t1_r2,comp,1,2.7006240830523893
experimentMFC_1,s6_t1_r2,comp,1,3.1408389169955626
experimentMFC_1,s2_t1_r2,comp,4,4.591457957983948
experimentMFC_1,s4_t1_r2,comp,3,2.1616721249883994
experimentMFC_1,s9_t1_r2,comp,4,2.0428028750466183
experimentMFC_1,s10_t1_r2,comp,3,1.4297618339769542
